emp_no,first_name,last_name,birth_date,from_date,to_date,title
429532,Bartek,Vendrig,1/25/65,6/6/92,1/1/99,Senior Staff
429532,Bartek,Vendrig,1/25/65,6/6/92,1/1/99,Staff
429569,Fumiya,Chappelet,1/3/65,9/3/92,1/1/99,Assistant Engineer
429569,Fumiya,Chappelet,1/3/65,9/3/92,1/1/99,Engineer
429703,Ung,Honglei,1/6/65,9/2/86,1/1/99,Senior Staff
429703,Ung,Honglei,1/6/65,9/2/86,1/1/99,Staff
429899,Ranan,Marsiglia,1/30/65,8/13/99,1/1/99,Staff
429954,Renny,Gladwell,1/26/65,2/27/99,1/1/99,Staff
430054,Erzsebet,Setiz,1/22/65,6/10/93,1/1/99,Engineer
430054,Erzsebet,Setiz,1/22/65,6/10/93,1/1/99,Senior Engineer
430558,Xiong,Roisin,1/7/65,3/1/88,1/1/99,Engineer
430558,Xiong,Roisin,1/7/65,3/1/88,1/1/99,Senior Engineer
430593,Janalee,Lanzelotte,1/19/65,12/1/97,1/1/99,Senior Staff
430631,Kersti,Marsiglia,1/17/65,2/19/94,1/1/99,Engineer
430891,Khalil,Gien,1/6/65,8/6/91,1/1/99,Senior Engineer
431576,Masamitsu,Back,1/6/65,4/12/93,1/1/99,Senior Staff
431576,Masamitsu,Back,1/6/65,4/12/93,1/1/99,Staff
431657,Visit,Thiran,1/31/65,11/14/86,1/1/99,Engineer
431657,Visit,Thiran,1/31/65,11/14/86,1/1/99,Senior Engineer
431882,Hideo,Varman,1/21/65,6/19/97,1/1/99,Engineer
431887,Poorav,Ranst,1/5/65,6/1/96,1/1/99,Senior Engineer
432031,Adamantios,Matzat,1/11/65,3/1/87,1/1/99,Senior Staff
432031,Adamantios,Matzat,1/11/65,3/1/87,1/1/99,Staff
432034,Arfst,Uehara,1/24/65,7/10/94,1/1/99,Senior Staff
432121,Alair,Straney,1/6/65,11/15/86,1/1/99,Senior Staff
432121,Alair,Straney,1/6/65,11/15/86,1/1/99,Staff
432257,Kwangjo,Hiltgen,1/20/65,12/22/98,1/1/99,Engineer
432261,Arve,Bergere,1/30/65,7/28/87,1/1/99,Engineer
432261,Arve,Bergere,1/30/65,7/28/87,1/1/99,Senior Engineer
432399,Nitsan,Nollmann,1/19/65,9/29/93,1/1/99,Engineer
432399,Nitsan,Nollmann,1/19/65,9/29/93,1/1/99,Senior Engineer
432523,Takahiro,Maquelin,1/21/65,7/21/97,1/1/99,Engineer
432665,Flemming,Driscoll,1/2/65,5/28/94,1/1/99,Engineer
432665,Flemming,Driscoll,1/2/65,5/28/94,1/1/99,Senior Engineer
432787,Toshiko,Ibel,1/16/65,11/23/96,1/1/99,Senior Engineer
432956,Qunsheng,Birrer,1/25/65,5/13/86,1/1/99,Senior Staff
432956,Qunsheng,Birrer,1/25/65,5/13/86,1/1/99,Staff
433059,Bojan,Montresor,1/2/65,2/4/95,1/1/99,Staff
433157,Tomofumi,Serna,1/16/65,10/23/99,1/1/99,Staff
433260,Make,Olivero,2/1/65,6/1/91,1/1/99,Assistant Engineer
433260,Make,Olivero,2/1/65,6/1/91,1/1/99,Engineer
433438,Keiichiro,Miyakawa,1/6/65,9/12/93,1/1/99,Senior Staff
433438,Keiichiro,Miyakawa,1/6/65,9/12/93,1/1/99,Staff
434845,Takushi,Skogmar,1/11/65,6/7/85,1/1/99,Senior Staff
434845,Takushi,Skogmar,1/11/65,6/7/85,1/1/99,Staff
434936,Sahrah,Rosis,1/15/65,6/24/94,1/1/99,Engineer
434936,Sahrah,Rosis,1/15/65,6/24/94,1/1/99,Senior Engineer
435042,Brigham,Borstler,1/10/65,10/9/95,1/1/99,Staff
435060,Moie,Lieblein,1/16/65,7/12/96,1/1/99,Staff
435181,Kazuhide,Fiutem,1/16/65,5/10/92,1/1/99,Senior Staff
435181,Kazuhide,Fiutem,1/16/65,5/10/92,1/1/99,Staff
435289,Feixiong,Schurmann,1/4/65,2/15/87,1/1/99,Senior Staff
435289,Feixiong,Schurmann,1/4/65,2/15/87,1/1/99,Staff
435305,Berthier,Pramanik,1/21/65,1/23/93,1/1/99,Senior Staff
435305,Berthier,Pramanik,1/21/65,1/23/93,1/1/99,Staff
435370,Conal,Basart,1/16/65,5/17/91,1/1/99,Senior Staff
435588,Genta,Pepe,1/29/65,4/12/94,1/1/99,Senior Staff
435588,Genta,Pepe,1/29/65,4/12/94,1/1/99,Staff
435602,Dietrich,Kranzdorf,1/29/65,10/4/92,1/1/99,Senior Staff
435602,Dietrich,Kranzdorf,1/29/65,10/4/92,1/1/99,Staff
435774,Olivera,Bharadwaj,1/9/65,4/1/92,1/1/99,Senior Staff
435774,Olivera,Bharadwaj,1/9/65,4/1/92,1/1/99,Staff
435791,Hercules,Speer,1/7/65,3/7/94,1/1/99,Engineer
435791,Hercules,Speer,1/7/65,3/7/94,1/1/99,Senior Engineer
436558,Subir,Greibach,1/8/65,5/24/92,1/1/99,Senior Engineer
436797,Ohad,Henders,1/24/65,11/3/90,1/1/99,Senior Staff
436797,Ohad,Henders,1/24/65,11/3/90,1/1/99,Staff
436827,Wojceich,Limongiello,1/30/65,3/10/88,1/1/99,Senior Staff
436915,Feixiong,Haraldson,1/13/65,10/11/98,1/1/99,Staff
437276,Dines,DeMori,1/17/65,12/7/87,1/1/99,Senior Staff
437276,Dines,DeMori,1/17/65,12/7/87,1/1/99,Staff
437369,Kazuhide,Biran,2/1/65,1/25/95,1/1/99,Senior Staff
437395,Sumant,Thambidurai,1/21/65,8/24/96,1/1/99,Senior Staff
437395,Sumant,Thambidurai,1/21/65,8/24/96,1/1/99,Staff
437724,Erez,Luft,1/17/65,12/14/94,1/1/99,Staff
437870,Kerhong,Lorho,1/7/65,3/17/01,1/1/99,Staff
438038,Lena,Giaccio,1/1/65,10/3/01,1/1/99,Senior Staff
438264,Rasikan,Barreiro,1/19/65,9/27/91,1/1/99,Senior Staff
438264,Rasikan,Barreiro,1/19/65,9/27/91,1/1/99,Staff
438557,Lidong,Swist,1/30/65,9/16/99,1/1/99,Engineer
439377,Mari,Plessier,1/28/65,7/4/97,1/1/99,Senior Engineer
439905,Kousuke,Levasseur,1/3/65,3/16/90,1/1/99,Senior Staff
439905,Kousuke,Levasseur,1/3/65,3/16/90,1/1/99,Staff
439924,Gunilla,Kisuki,1/30/65,8/14/94,1/1/99,Senior Staff
439924,Gunilla,Kisuki,1/30/65,8/14/94,1/1/99,Staff
440325,Douadi,Sullins,1/10/65,9/25/99,1/1/99,Senior Staff
440435,Sandeepan,Rosti,1/3/65,11/26/91,1/1/99,Senior Engineer
440450,Tzvetan,Scharstein,1/16/65,6/16/94,1/1/99,Senior Staff
440450,Tzvetan,Scharstein,1/16/65,6/16/94,1/1/99,Staff
440642,Snehasis,Kalsbeek,1/14/65,1/6/88,1/1/99,Senior Staff
440642,Snehasis,Kalsbeek,1/14/65,1/6/88,1/1/99,Staff
440870,Filipp,Hasham,1/1/65,10/14/96,1/1/99,Senior Staff
440870,Filipp,Hasham,1/1/65,10/14/96,1/1/99,Staff
440937,Fabrizio,Usery,1/18/65,10/13/92,1/1/99,Senior Staff
440937,Fabrizio,Usery,1/18/65,10/13/92,1/1/99,Staff
441197,Miquel,Legleitner,1/18/65,6/28/85,1/1/99,Senior Staff
441197,Miquel,Legleitner,1/18/65,6/28/85,1/1/99,Staff
441536,Chinho,Collette,1/10/65,10/9/95,1/1/99,Senior Engineer
441954,Leszek,Marchegay,1/3/65,6/13/99,1/1/99,Engineer
441965,Claudi,Heijenga,1/12/65,8/30/88,1/1/99,Senior Staff
441965,Claudi,Heijenga,1/12/65,8/30/88,1/1/99,Staff
442002,Ravishankar,Baig,1/3/65,3/17/92,1/1/99,Senior Staff
442002,Ravishankar,Baig,1/3/65,3/17/92,1/1/99,Staff
442096,Martijn,DiGiano,1/15/65,6/15/90,1/1/99,Senior Engineer
442312,Zengping,Cusworth,1/5/65,6/7/91,1/1/99,Engineer
442312,Zengping,Cusworth,1/5/65,6/7/91,1/1/99,Senior Engineer
442490,Navid,Luke,1/8/65,10/17/94,1/1/99,Engineer
442653,Mona,Hebden,1/4/65,10/20/95,1/1/99,Engineer
442700,Siddarth,Masada,1/6/65,8/11/97,1/1/99,Staff
442898,Aksel,Gire,1/7/65,6/27/99,1/1/99,Engineer
443108,Christfried,Atrawala,1/14/65,11/29/98,1/1/99,Senior Staff
443485,Marke,Klerer,1/23/65,4/14/90,1/1/99,Senior Staff
443841,Shaw,Kading,1/8/65,7/16/92,1/1/99,Senior Staff
443841,Shaw,Kading,1/8/65,7/16/92,1/1/99,Staff
443873,Vatsa,Ramsay,1/20/65,6/16/00,1/1/99,Senior Staff
443873,Vatsa,Ramsay,1/20/65,6/16/00,1/1/99,Staff
444070,Heping,Skrikant,1/15/65,11/27/90,1/1/99,Senior Staff
444070,Heping,Skrikant,1/15/65,11/27/90,1/1/99,Staff
444099,Kousuke,Worfolk,1/28/65,3/22/88,1/1/99,Senior Staff
444099,Kousuke,Worfolk,1/28/65,3/22/88,1/1/99,Staff
444208,Irena,Cesareni,1/27/65,10/30/85,1/1/99,Senior Staff
444465,Prasadram,Bultermann,1/13/65,10/25/98,1/1/99,Senior Engineer
444487,Udi,Rullman,1/3/65,4/9/94,1/1/99,Senior Engineer
444643,Berna,Schonegge,1/18/65,6/28/98,1/1/99,Staff
445067,Eldridge,Kawashima,1/28/65,2/27/90,1/1/99,Engineer
445067,Eldridge,Kawashima,1/28/65,2/27/90,1/1/99,Senior Engineer
445152,Heping,Peac,1/9/65,3/20/85,1/1/99,Senior Staff
445152,Heping,Peac,1/9/65,3/20/85,1/1/99,Staff
445226,Oscar,Baumann,1/1/65,1/22/87,1/1/99,Engineer
445226,Oscar,Baumann,1/1/65,1/22/87,1/1/99,Senior Engineer
445570,Van,Nations,1/25/65,8/11/86,1/1/99,Technique Leader
445723,Gaurav,Roison,1/31/65,7/12/91,1/1/99,Senior Staff
445723,Gaurav,Roison,1/31/65,7/12/91,1/1/99,Staff
445941,Masako,Dechter,1/11/65,9/25/85,1/1/99,Technique Leader
445950,Ebru,Valtorta,1/23/65,12/9/92,1/1/99,Engineer
445950,Ebru,Valtorta,1/23/65,12/9/92,1/1/99,Senior Engineer
446121,Fay,Cochrane,1/11/65,12/13/99,1/1/99,Staff
446306,Hercules,Kabayashi,1/22/65,6/10/91,1/1/99,Senior Engineer
446424,DAIDA,Nooteboom,1/16/65,11/24/85,1/1/99,Engineer
446424,DAIDA,Nooteboom,1/16/65,11/24/85,1/1/99,Senior Engineer
446897,Takahiro,Dalton,1/22/65,9/30/92,1/1/99,Technique Leader
446959,Aram,Passino,1/29/65,1/28/95,1/1/99,Senior Engineer
447018,Dannz,Miara,1/17/65,12/4/92,1/1/99,Engineer
447018,Dannz,Miara,1/17/65,12/4/92,1/1/99,Senior Engineer
447135,Gennady,Rouquie,1/31/65,8/24/89,1/1/99,Senior Staff
447232,Aleksander,Schaaf,1/22/65,1/10/00,1/1/99,Senior Staff
447232,Aleksander,Schaaf,1/22/65,1/10/00,1/1/99,Staff
447376,Kirk,Zongker,1/7/65,12/10/99,1/1/99,Staff
447544,Stabislas,Kakkad,1/22/65,2/19/89,1/1/99,Senior Staff
447613,Paris,Restivo,1/15/65,11/21/86,1/1/99,Engineer
447613,Paris,Restivo,1/15/65,11/21/86,1/1/99,Senior Engineer
447877,Make,Heuser,1/13/65,7/2/88,1/1/99,Engineer
447877,Make,Heuser,1/13/65,7/2/88,1/1/99,Senior Engineer
447931,Martijn,Jeong,1/11/65,12/14/90,1/1/99,Senior Staff
447931,Martijn,Jeong,1/11/65,12/14/90,1/1/99,Staff
447966,Kamakshi,Hebert,1/5/65,1/17/97,1/1/99,Engineer
447966,Kamakshi,Hebert,1/5/65,1/17/97,1/1/99,Senior Engineer
447982,Shiv,Baezner,1/25/65,12/17/90,1/1/99,Engineer
447982,Shiv,Baezner,1/25/65,12/17/90,1/1/99,Senior Engineer
447999,Shiv,Vilarrasa,1/5/65,8/1/90,1/1/99,Engineer
447999,Shiv,Vilarrasa,1/5/65,8/1/90,1/1/99,Senior Engineer
448769,Mong,Dichev,1/18/65,10/11/97,1/1/99,Technique Leader
448900,Mart,Talmor,1/16/65,5/11/99,1/1/99,Staff
448918,Chiradeep,Arlazarov,1/23/65,10/6/89,1/1/99,Engineer
448918,Chiradeep,Arlazarov,1/23/65,10/6/89,1/1/99,Senior Engineer
448994,Haldun,Syang,1/12/65,2/11/97,1/1/99,Staff
449189,Jahangir,Bernatsky,1/30/65,9/30/95,1/1/99,Senior Staff
449815,Fumitaka,Quittner,1/27/65,4/20/88,1/1/99,Senior Staff
449815,Fumitaka,Quittner,1/27/65,4/20/88,1/1/99,Staff
449984,Hinrich,Perin,2/1/65,11/20/85,1/1/99,Engineer
449984,Hinrich,Perin,2/1/65,11/20/85,1/1/99,Senior Engineer
450184,Selwyn,Henseler,1/11/65,3/9/93,1/1/99,Senior Engineer
450255,Udo,Waymire,1/31/65,6/14/86,1/1/99,Technique Leader
450309,Gill,Orlowska,1/8/65,12/25/86,1/1/99,Technique Leader
450475,Saeed,Bahl,1/21/65,1/29/91,1/1/99,Senior Staff
450817,DAIDA,Frolund,1/10/65,7/17/87,1/1/99,Engineer
450817,DAIDA,Frolund,1/10/65,7/17/87,1/1/99,Senior Engineer
450888,Sedat,Rande,1/3/65,3/25/95,1/1/99,Senior Staff
450888,Sedat,Rande,1/3/65,3/25/95,1/1/99,Staff
450934,Chanjung,Raoux,1/23/65,5/25/92,1/1/99,Engineer
450934,Chanjung,Raoux,1/23/65,5/25/92,1/1/99,Senior Engineer
450936,Yuriy,Ponthieu,1/18/65,12/11/91,1/1/99,Senior Staff
450936,Yuriy,Ponthieu,1/18/65,12/11/91,1/1/99,Staff
451253,Jaihie,Ozeri,1/15/65,6/21/91,1/1/99,Senior Staff
451253,Jaihie,Ozeri,1/15/65,6/21/91,1/1/99,Staff
451272,Jacopo,Krohm,1/2/65,4/24/91,1/1/99,Engineer
451272,Jacopo,Krohm,1/2/65,4/24/91,1/1/99,Senior Engineer
451275,Bedrich,Isard,1/25/65,6/7/86,1/1/99,Senior Staff
451333,Radhika,Bonifati,1/15/65,3/11/95,1/1/99,Senior Staff
452137,Subir,Miake,1/15/65,1/9/99,1/1/99,Engineer
452137,Subir,Miake,1/15/65,1/9/99,1/1/99,Senior Engineer
452206,Arra,Esposito,1/22/65,11/3/94,1/1/99,Staff
452325,Taiji,Berstel,1/14/65,12/2/96,1/1/99,Engineer
452325,Taiji,Berstel,1/14/65,12/2/96,1/1/99,Senior Engineer
452347,Shigeichiro,Brattka,1/7/65,7/13/96,1/1/99,Senior Staff
452347,Shigeichiro,Brattka,1/7/65,7/13/96,1/1/99,Staff
452365,Fei,Gadepally,1/5/65,11/13/88,1/1/99,Assistant Engineer
452365,Fei,Gadepally,1/5/65,11/13/88,1/1/99,Engineer
452956,Gou,Thombley,1/17/65,11/7/90,1/1/99,Senior Engineer
452957,Alair,Nanard,1/3/65,2/10/96,1/1/99,Staff
452982,Lobel,Aloia,1/29/65,12/29/94,1/1/99,Senior Staff
453070,Aran,Rosenbaum,1/6/65,4/25/91,1/1/99,Senior Staff
453070,Aran,Rosenbaum,1/6/65,4/25/91,1/1/99,Staff
453154,Gao,Lally,1/3/65,3/1/96,1/1/99,Staff
453644,Berni,Takkinen,1/7/65,6/8/92,1/1/99,Senior Staff
453644,Berni,Takkinen,1/7/65,6/8/92,1/1/99,Staff
453688,Chinya,Leslie,1/24/65,10/28/95,1/1/99,Engineer
453723,Arne,Kohling,1/15/65,12/13/85,1/1/99,Engineer
453723,Arne,Kohling,1/15/65,12/13/85,1/1/99,Senior Engineer
453760,Ewing,Rajala,1/13/65,6/21/96,1/1/99,Senior Staff
453760,Ewing,Rajala,1/13/65,6/21/96,1/1/99,Staff
453790,Fai,Keirsey,1/11/65,10/12/94,1/1/99,Engineer
453790,Fai,Keirsey,1/11/65,10/12/94,1/1/99,Senior Engineer
453913,Stein,Perng,1/23/65,4/29/93,1/1/99,Senior Staff
453913,Stein,Perng,1/23/65,4/29/93,1/1/99,Staff
454338,Mohammed,Georg,1/24/65,8/3/98,1/1/99,Engineer
454378,Gina,Ossenbruggen,1/6/65,1/3/98,1/1/99,Technique Leader
454736,Nechama,Ermel,1/24/65,6/5/95,1/1/99,Engineer
454791,Xiaoqiu,Pietracaprina,1/22/65,7/9/94,1/1/99,Senior Engineer
454825,Kamakshi,Schusler,1/2/65,5/25/95,1/1/99,Engineer
454825,Kamakshi,Schusler,1/2/65,5/25/95,1/1/99,Senior Engineer
454994,Mohan,Picht,1/1/65,2/24/91,1/1/99,Engineer
454994,Mohan,Picht,1/1/65,2/24/91,1/1/99,Senior Engineer
455175,Soenke,Zaumen,1/14/65,2/22/92,1/1/99,Senior Staff
455175,Soenke,Zaumen,1/14/65,2/22/92,1/1/99,Staff
455284,Luisa,Baig,1/9/65,7/12/96,1/1/99,Engineer
455284,Luisa,Baig,1/9/65,7/12/96,1/1/99,Senior Engineer
455726,Qiwen,Kriebel,1/8/65,12/13/87,1/1/99,Senior Staff
455726,Qiwen,Kriebel,1/8/65,12/13/87,1/1/99,Staff
455814,Giao,DuCasse,1/28/65,7/19/91,1/1/99,Engineer
455814,Giao,DuCasse,1/28/65,7/19/91,1/1/99,Senior Engineer
455914,Peer,Angelopoulos,1/1/65,7/23/89,1/1/99,Engineer
455914,Peer,Angelopoulos,1/1/65,7/23/89,1/1/99,Senior Engineer
456767,Tetsurou,Schreiter,1/24/65,7/17/87,1/1/99,Senior Staff
456767,Tetsurou,Schreiter,1/24/65,7/17/87,1/1/99,Staff
456982,Shounak,Dratva,1/7/65,1/5/89,1/1/99,Engineer
456982,Shounak,Dratva,1/7/65,1/5/89,1/1/99,Senior Engineer
457070,Gay,Plavsic,1/25/65,8/6/87,1/1/99,Senior Staff
457070,Gay,Plavsic,1/25/65,8/6/87,1/1/99,Staff
457146,Jinpo,Heyers,1/20/65,1/7/99,1/1/99,Staff
457305,Sorina,Lakshmanan,1/15/65,9/3/94,1/1/99,Staff
457337,Xumin,Beidas,1/31/65,4/27/95,1/1/99,Technique Leader
457411,Xudong,Peck,1/13/65,4/18/88,1/1/99,Senior Engineer
457489,Berna,Ranst,1/24/65,5/14/85,1/1/99,Engineer
457489,Berna,Ranst,1/24/65,5/14/85,1/1/99,Senior Engineer
457611,Indrajit,Krogh,1/9/65,9/18/98,1/1/99,Engineer
457776,Florian,Siepmann,1/15/65,12/21/87,1/1/99,Engineer
457776,Florian,Siepmann,1/15/65,12/21/87,1/1/99,Senior Engineer
457813,Foong,Gargeya,1/28/65,1/24/92,1/1/99,Engineer
457813,Foong,Gargeya,1/28/65,1/24/92,1/1/99,Senior Engineer
457832,Jackson,Zielinski,2/1/65,9/12/97,1/1/99,Senior Engineer
457938,Arch,Picco,1/14/65,10/22/97,1/1/99,Senior Staff
457938,Arch,Picco,1/14/65,10/22/97,1/1/99,Staff
458111,Florian,Tramer,1/23/65,11/7/99,1/1/99,Engineer
458134,Thanasis,Standera,1/11/65,3/20/85,1/1/99,Senior Staff
458134,Thanasis,Standera,1/11/65,3/20/85,1/1/99,Staff
458191,George,Atchley,1/28/65,7/2/97,1/1/99,Staff
458383,Mabhin,Foote,1/6/65,4/23/99,1/1/99,Engineer
458726,Shahaf,Kitai,1/13/65,12/26/86,1/1/99,Senior Staff
458726,Shahaf,Kitai,1/13/65,12/26/86,1/1/99,Staff
458790,Ramya,Azadmanesh,1/17/65,11/19/88,1/1/99,Engineer
458790,Ramya,Azadmanesh,1/17/65,11/19/88,1/1/99,Senior Engineer
459172,Val,Rissanen,1/19/65,11/20/93,1/1/99,Assistant Engineer
459172,Val,Rissanen,1/19/65,11/20/93,1/1/99,Engineer
459356,Pramod,Wendorf,1/21/65,12/25/98,1/1/99,Engineer
459429,Mohit,Verhaegen,1/14/65,5/27/92,1/1/99,Senior Staff
459429,Mohit,Verhaegen,1/14/65,5/27/92,1/1/99,Staff
459685,Hirochika,Goldhammer,2/1/65,3/12/98,1/1/99,Engineer
460131,Adly,Hambrick,1/16/65,7/25/97,1/1/99,Staff
460691,Munehiko,Gihr,1/16/65,12/6/89,1/1/99,Senior Staff
460707,Yoshinari,Lanteri,1/7/65,12/25/96,1/1/99,Engineer
460707,Yoshinari,Lanteri,1/7/65,12/25/96,1/1/99,Senior Engineer
460920,Remzi,Mitzlaff,1/22/65,4/6/86,1/1/99,Senior Staff
461120,Shietung,Gelosh,1/18/65,4/1/01,1/1/99,Engineer
461120,Shietung,Gelosh,1/18/65,4/1/01,1/1/99,Senior Engineer
461270,Mrinalini,Mawatari,1/10/65,1/3/96,1/1/99,Staff
461801,Sumali,Cooman,1/3/65,4/18/93,1/1/99,Senior Staff
461801,Sumali,Cooman,1/3/65,4/18/93,1/1/99,Staff
462493,Paloma,Gerlach,1/12/65,7/26/88,1/1/99,Engineer
462493,Paloma,Gerlach,1/12/65,7/26/88,1/1/99,Senior Engineer
462795,Somnath,Cummings,1/5/65,7/10/94,1/1/99,Senior Staff
462795,Somnath,Cummings,1/5/65,7/10/94,1/1/99,Staff
463023,Itzchak,Penn,1/6/65,1/21/99,1/1/99,Staff
463099,Jinxi,Schmiedel,1/15/65,9/21/90,1/1/99,Senior Staff
463099,Jinxi,Schmiedel,1/15/65,9/21/90,1/1/99,Staff
463212,Ramya,Rossi,1/9/65,9/2/01,1/1/99,Senior Engineer
463472,Jaber,Sethi,1/11/65,6/11/00,1/1/99,Technique Leader
463495,Alenka,Barriga,1/28/65,5/6/88,1/1/99,Senior Staff
463495,Alenka,Barriga,1/28/65,5/6/88,1/1/99,Staff
464284,Huiqun,Henders,1/20/65,5/19/93,1/1/99,Senior Staff
464303,Abdelghani,Nyrup,1/22/65,8/2/86,1/1/99,Senior Staff
464303,Abdelghani,Nyrup,1/22/65,8/2/86,1/1/99,Staff
465062,Stafford,Gist,1/29/65,5/7/88,1/1/99,Engineer
465062,Stafford,Gist,1/29/65,5/7/88,1/1/99,Senior Engineer
465076,Tokuyasu,Ghelli,1/19/65,5/5/85,1/1/99,Engineer
465076,Tokuyasu,Ghelli,1/19/65,5/5/85,1/1/99,Senior Engineer
465085,Vidar,Gunderson,1/18/65,3/18/96,1/1/99,Senior Staff
465409,Shahid,Varman,1/30/65,8/27/85,1/1/99,Senior Staff
465409,Shahid,Varman,1/30/65,8/27/85,1/1/99,Staff
465501,Mrinalini,Gire,1/5/65,11/9/92,1/1/99,Senior Staff
465501,Mrinalini,Gire,1/5/65,11/9/92,1/1/99,Staff
465711,Lakshmi,Frijda,1/6/65,4/21/90,1/1/99,Engineer
465711,Lakshmi,Frijda,1/6/65,4/21/90,1/1/99,Senior Engineer
465853,Kwan,Kampfer,1/1/65,10/16/98,1/1/99,Staff
465874,Herb,Picht,1/12/65,5/31/85,1/1/99,Assistant Engineer
465874,Herb,Picht,1/12/65,5/31/85,1/1/99,Engineer
466064,Temple,Danlos,1/31/65,6/13/94,1/1/99,Senior Staff
466367,Hiroyasu,Strandh,1/5/65,6/5/89,1/1/99,Senior Staff
466367,Hiroyasu,Strandh,1/5/65,6/5/89,1/1/99,Staff
466509,Bezalel,Verhoeff,1/26/65,3/22/88,1/1/99,Engineer
466509,Bezalel,Verhoeff,1/26/65,3/22/88,1/1/99,Senior Engineer
466603,Yechezkel,Nourani,1/23/65,8/1/91,1/1/99,Senior Staff
466603,Yechezkel,Nourani,1/23/65,8/1/91,1/1/99,Staff
466745,Boalin,Birsak,1/26/65,10/16/95,1/1/99,Senior Staff
466745,Boalin,Birsak,1/26/65,10/16/95,1/1/99,Staff
467176,Przemyslawa,Borovoy,1/5/65,6/18/93,1/1/99,Senior Staff
467176,Przemyslawa,Borovoy,1/5/65,6/18/93,1/1/99,Staff
467269,Nahum,Lambe,1/18/65,8/31/89,1/1/99,Technique Leader
467392,Mariusz,Rikino,1/7/65,4/13/95,1/1/99,Engineer
467392,Mariusz,Rikino,1/7/65,4/13/95,1/1/99,Senior Engineer
467441,Margareta,Bondorf,1/13/65,11/7/88,1/1/99,Engineer
467441,Margareta,Bondorf,1/13/65,11/7/88,1/1/99,Senior Engineer
467591,Kiyotoshi,Hennebert,1/17/65,3/6/01,1/1/99,Staff
467886,Sivanarayana,Chandrasekhar,1/2/65,1/24/96,1/1/99,Senior Staff
467918,Tsuneo,Skrikant,1/3/65,10/21/97,1/1/99,Staff
468360,Huei,Saoudi,1/12/65,8/10/94,1/1/99,Technique Leader
468417,Kamakshi,Huhdanpaa,1/25/65,8/26/93,1/1/99,Engineer
468417,Kamakshi,Huhdanpaa,1/25/65,8/26/93,1/1/99,Senior Engineer
468659,Ranga,Lemarechal,1/18/65,11/5/89,1/1/99,Engineer
468659,Ranga,Lemarechal,1/18/65,11/5/89,1/1/99,Senior Engineer
468773,Baziley,Brookner,1/27/65,9/22/93,1/1/99,Engineer
468773,Baziley,Brookner,1/27/65,9/22/93,1/1/99,Senior Engineer
469104,Nadjib,Comellas,1/21/65,1/22/99,1/1/99,Engineer
469104,Nadjib,Comellas,1/21/65,1/22/99,1/1/99,Senior Engineer
469253,Baruch,Basawa,1/17/65,9/17/93,1/1/99,Engineer
469253,Baruch,Basawa,1/17/65,9/17/93,1/1/99,Senior Engineer
469269,Weiyi,Codenie,1/23/65,5/27/89,1/1/99,Engineer
469269,Weiyi,Codenie,1/23/65,5/27/89,1/1/99,Senior Engineer
469366,Aiman,Wilfing,1/12/65,12/30/90,1/1/99,Engineer
469366,Aiman,Wilfing,1/12/65,12/30/90,1/1/99,Senior Engineer
469399,Hongzhu,Ruemmler,1/25/65,6/6/00,1/1/99,Engineer
469527,Halsur,Ibel,1/24/65,3/5/98,1/1/99,Staff
469529,Neven,Rikino,1/7/65,10/21/88,1/1/99,Engineer
469529,Neven,Rikino,1/7/65,10/21/88,1/1/99,Senior Engineer
469735,Arif,Stranks,1/30/65,11/16/92,1/1/99,Senior Engineer
469867,Hein,Jonsson,1/23/65,2/12/85,1/1/99,Senior Staff
469867,Hein,Jonsson,1/23/65,2/12/85,1/1/99,Staff
470456,Reuven,Oehlmann,1/13/65,3/29/86,1/1/99,Senior Staff
470456,Reuven,Oehlmann,1/13/65,3/29/86,1/1/99,Staff
470472,Zhiguo,Staudhammer,2/1/65,12/3/85,1/1/99,Engineer
470472,Zhiguo,Staudhammer,2/1/65,12/3/85,1/1/99,Senior Engineer
471397,Nigel,Zirintsis,2/1/65,7/23/99,1/1/99,Engineer
471532,Feiyu,Decleir,1/17/65,9/13/98,1/1/99,Technique Leader
471552,Basem,Lortz,1/22/65,10/25/97,1/1/99,Staff
471911,Arun,Zaccaria,1/14/65,5/31/90,1/1/99,Assistant Engineer
471911,Arun,Zaccaria,1/14/65,5/31/90,1/1/99,Engineer
471939,Kazuhiko,Marshall,1/27/65,6/4/01,1/1/99,Staff
472052,Godehard,Chinal,1/26/65,12/9/95,1/1/99,Assistant Engineer
472143,Yahiko,Sommen,1/25/65,8/14/96,1/1/99,Senior Staff
472238,Jungsoon,Gubsky,1/31/65,10/9/90,1/1/99,Senior Engineer
472790,Zhenbing,Ibel,1/23/65,10/29/85,1/1/99,Senior Engineer
472950,Weidon,Fordan,1/29/65,3/27/86,1/1/99,Senior Engineer
473268,Hugo,Sgarro,1/1/65,4/24/92,1/1/99,Senior Staff
473299,Khaled,Penn,1/12/65,5/19/92,1/1/99,Senior Staff
473299,Khaled,Penn,1/12/65,5/19/92,1/1/99,Staff
473490,Pantung,Reeker,1/6/65,5/11/92,1/1/99,Senior Staff
473490,Pantung,Reeker,1/6/65,5/11/92,1/1/99,Staff
473940,Avishai,Majewski,1/16/65,1/10/98,1/1/99,Engineer
474331,Sugwoo,Eugenio,1/29/65,3/2/94,1/1/99,Senior Staff
